time_s,initial_mol,cumulative_inlet_mol,blood_free_mol,endothelium_free_mol,interstitium_free_mol,receptor_bound_mol,internalized_mol,cleared_or_degraded_mol,cumulative_outlet_mol,occupancy_fraction,applied_feedback_multiplier,scheduled_feedback_multiplier,balance_error_mol
3840,1.1363371054780858e-17,0,1.1270546904152758e-18,4.1345916280595192e-18,5.6893897053472579e-18,8.6913983768613265e-21,1.366199646938617e-20,1.193309555247804e-19,2.7065068058779856e-19,0.97107280940063867,0.7573033494008844,0.75723179764984039,2.0029671421627253e-32
3900,1.1363371054780858e-17,0,1.108030163920608e-18,4.0931250968500984e-18,5.7447471440580431e-18,8.6938516626938901e-21,1.3832159250456336e-20,1.2295097420524804e-19,2.7199166483373086e-19,0.97134691019114361,0.75723179764984039,0.75716327245221415,2.1570415377137042e-32
3960,1.1363371054780858e-17,0,1.0896561222870595e-18,4.0523018133378022e-18,5.7988004672323928e-18,8.6962023718998175e-21,1.4000088649514175e-20,1.2660614775460459e-19,2.7331021314760344e-19,0.97160955029733875,0.75716327245221415,0.75709761242566531,1.8488927466117464e-32
4020,1.1363371054780858e-17,0,1.0719014822154335e-18,4.0121291326168644e-18,5.8515734154366096e-18,8.6984558915657986e-21,1.4165811170321403e-20,1.3029567018784912e-19,2.7460708726223287e-19,0.97186133160780197,0.75709761242566531,0.75703466709804945,1.6948183510607676e-32
4080,1.1363371054780858e-17,0,1.0547370802001954e-18,3.9726125551036822e-18,5.9030896861649463e-18,8.7006172501174875e-21,1.4329353167399379e-20,1.3401875011821314e-19,2.758830127763262e-19,0.97210281593862014,0.75703466709804945,0.75697429601534494,2.0029671421627253e-32
4140,1.1363371054780858e-17,0,1.0381355379851651e-18,3.933755896464636e-18,5.9533728962567663e-18,8.7026911462094835e-21,1.449074083393292e-20,1.3777461071769249e-19,2.7713868137647944e-19,0.97233452826121036,0.75697429601534494,0.75691636793469741,2.4651903288156619e-32
4200,1.1363371054780858e-17,0,1.0220711379040765e-18,3.8955614440588747e-18,6.0024465480923051e-18,8.7046819748990864e-21,1.4650000190970888e-20,1.4156248965602252e-19,2.7837475290373122e-19,0.97255695962666189,0.75691636793469741,0.75686076009333458,2.311115933264683e-32
4260,1.1363371054780858e-17,0,1.0065197073683418e-18,3.8580301009250929e-18,6.0503339992618793e-18,8.7065938513947265e-21,1.4807157077799881e-20,1.4538163902028707e-19,2.7959185727608259e-19,0.97277056981910126,0.75686076009333458,0.75680735754522466,2.0029671421627253e-32
4320,1.1363371054780858e-17,0,9.9145851181968564e-19,3.8211615182638761e-18,6.0970584354265764e-18,8.7084306326350556e-21,1.4962237143380826e-20,1.4923132521717523e-19,2.8079059627754871e-19,0.97297578976668175,0.75680735754522466,0.75675605255832956,2.0029671421627253e-32
4380,1.1363371054780858e-17,0,9.7686615551645487e-19,3.7849542172955062e-18,6.1426428461099943e-18,8.7101959369245221e-21,1.5115265838749413e-20,1.5311082885973526e-19,2.819715452235135e-19,0.97317302373542758,0.75675605255832956,0.75670674406614313,2.0029671421627253e-32
4440,1.1363371054780858e-17,0,9.6272248956973589e-19,3.749405701306785e-18,6.1871100031804835e-18,8.7118931618248356e-21,1.5266268410291406e-20,1.570194446403243e-19,2.8313525451143364e-19,0.97336265132821165,0.75670674406614313,0.75665933716794709,2.0029671421627253e-32
4500,1.1363371054780858e-17,0,9.4900852668917491e-19,3.714512558639097e-18,6.2304824418017391e-18,8.7135255004789299e-21,1.5415269893812877e-20,1.6095648119131183e-19,2.842822510652645e-19,0.97354502930860021,0.75665933716794709,0.75661374267284998,2.1570415377137042e-32
4560,1.1363371054780858e-17,0,9.3570636213887395e-19,3.680270557313123e-18,6.2727824436467023e-18,8.7150959565239377e-21,1.5562295109333306e-20,1.6492126093496556e-19,2.8541303968135478e-19,0.97372049326704979,0.75661374267284998,0.75656987668323761,2.0029671421627253e-32
4620,1.1363371054780858e-17,0,9.2279910044118466e-19,3.6466747319331674e-18,6.3140320221854436e-18,8.716607357732238e-21,1.5707368656536558e-20,1.6891311992383063e-19,2.8652810428298086e-19,0.97388935914499453,0.75656987668323761,0.7565276602137514,1.8488927466117464e-32
4680,1.1363371054780858e-17,0,9.1027078740084607e-19,3.6137194634654055e-18,6.3542529098723404e-18,8.7180623685042087e-21,1.5850514910820935e-20,1.7293140767280077e-19,2.8762790909015952e-19,0.97405192463063683,0.7565276602137514,0.75648701884234082,1.8488927466117464e-32
4740,1.1363371054780858e-17,0,8.9810634705395323e-19,3.5813985524394902e-18,6.3934665470713519e-18,8.7194635013230283e-21,1.5991758019895384e-20,1.7697548698398142e-19,2.8871289971088342e-19,0.97420847043877024,0.75648701884234082,0.75644788239030747,2.1570415377137042e-32
4800,1.1363371054780858e-17,0,8.8629152317586746e-19,3.5497052860813606e-18,6.4316940725706974e-18,8.7208131272697498e-21,1.613112190087352e-20,1.8104473376534804e-19,2.8978350415946394e-19,0.97435926148560703,0.75644788239030747,0.75641018462859821,2.1570415377137042e-32
